nome,preco,cidade,uf,crp,url,cidade_slug,regiao,preco_raw
"73
							opiniões",400.0,São Paulo,SP,CRM 11230 SC - RQE 11136,https://www.doctoralia.com.br/cesar-augusto-carus-goulart/psiquiatra/sao-joao-batista#profile-reviews,sao-paulo-sp,"Avenida Santa Catarina, 1112,",R$ 400
Dr. Anthony Lawrence  Correa Tasca,215.0,São Paulo,SP,CRM SP 254388,https://www.doctoralia.com.br/anthony-lawrence-correa-tasca/psiquiatra/sao-paulo,sao-paulo-sp,"Rua Doutor Albuquerque Lins 597, São Paulo",R$ 215
"25
							opiniões",215.0,São Paulo,SP,CRM SP 254388,https://www.doctoralia.com.br/anthony-lawrence-correa-tasca/psiquiatra/sao-paulo#profile-reviews,sao-paulo-sp,"Rua Doutor Albuquerque Lins 597, São Paulo",R$ 215
Dra. Lucia Campanário Braga,600.0,São Paulo,SP,CRM SP 148324 - RQE Nº: 78907,https://www.doctoralia.com.br/lucia-campanario-braga/psiquiatra/sao-paulo,sao-paulo-sp,"Avenida Moema, 170, São Paulo",R$ 600
"182
							opiniões",600.0,São Paulo,SP,CRM SP 148324 - RQE Nº: 78907,https://www.doctoralia.com.br/lucia-campanario-braga/psiquiatra/sao-paulo#profile-reviews,sao-paulo-sp,"Avenida Moema, 170, São Paulo",R$ 600
Dr. Igor Prado Generoso,600.0,São Paulo,SP,CRM SP 217039,https://www.doctoralia.com.br/igor-prado-generoso/psiquiatra/sao-paulo,sao-paulo-sp,"Rua Sabará 566, Conjunto 83, São Paulo",R$ 600
"91
							opiniões",600.0,São Paulo,SP,CRM SP 217039,https://www.doctoralia.com.br/igor-prado-generoso/psiquiatra/sao-paulo#profile-reviews,sao-paulo-sp,"Rua Sabará 566, Conjunto 83, São Paulo",R$ 600
Dra. Emily Munhoz,450.0,São Paulo,SP,CRM: 127027-SP,https://www.doctoralia.com.br/emily-munhoz/psiquiatra-homeopata-psicanalista/sao-paulo,sao-paulo-sp,"Rua Guaipá, 51( cj 204), São Paulo",r$ 450
"153
							opiniões",450.0,São Paulo,SP,CRM: 127027-SP,https://www.doctoralia.com.br/emily-munhoz/psiquiatra-homeopata-psicanalista/sao-paulo#profile-reviews,sao-paulo-sp,"Rua Guaipá, 51( cj 204), São Paulo",r$ 450
Dr. Edegar Wachholz,300.0,São Paulo,SP,CRM SP 233580,https://www.doctoralia.com.br/edegar-wachholz/psiquiatra/sao-paulo,sao-paulo-sp,"Rua Sabará 566, Unidade 83 - Higienópolis, São Paulo - SP, Brasil, São Paulo",R$ 300
"114
							opiniões",300.0,São Paulo,SP,CRM SP 233580,https://www.doctoralia.com.br/edegar-wachholz/psiquiatra/sao-paulo#profile-reviews,sao-paulo-sp,"Rua Sabará 566, Unidade 83 - Higienópolis, São Paulo - SP, Brasil, São Paulo",R$ 300
Dra. Tatiana Hoffmann,210.0,São Paulo,SP,CRM SP 191580,https://www.doctoralia.com.br/tatiana-hoffmann/psiquiatra/sao-paulo,sao-paulo-sp,"Rua Doutor Albuquerque Lins 597, São Paulo",R$ 210
"14
							opiniões",210.0,São Paulo,SP,CRM SP 191580,https://www.doctoralia.com.br/tatiana-hoffmann/psiquiatra/sao-paulo#profile-reviews,sao-paulo-sp,"Rua Doutor Albuquerque Lins 597, São Paulo",R$ 210
Dr. Gilberto Dalmaso,400.0,São Paulo,SP,CRM-SP 177939 - RQE nao encontrado para (PSIQUIATRA),https://www.doctoralia.com.br/gilberto-dalmaso/psiquiatra/sao-paulo,sao-paulo-sp,"Avenida Paulista, 2073 - Bairro Jardins, São Paulo",r$ 400
"50
							opiniões",400.0,São Paulo,SP,CRM-SP 177939 - RQE nao encontrado para (PSIQUIATRA),https://www.doctoralia.com.br/gilberto-dalmaso/psiquiatra/sao-paulo#profile-reviews,sao-paulo-sp,"Avenida Paulista, 2073 - Bairro Jardins, São Paulo",r$ 400
Dr. Sergio Seibel,650.0,São Paulo,SP,CRM-SP 26888,https://www.doctoralia.com.br/sergio-seibel/psiquiatra/sao-paulo,sao-paulo-sp,"Rua Caçapava, 49 cj. 37, São Paulo",r$ 650
"34
							opiniões",650.0,São Paulo,SP,CRM-SP 26888,https://www.doctoralia.com.br/sergio-seibel/psiquiatra/sao-paulo#profile-reviews,sao-paulo-sp,"Rua Caçapava, 49 cj. 37, São Paulo",r$ 650
Dra. Ana Carolina Oliveira de Carvalho,550.0,São Paulo,SP,CRM SP 207415,https://www.doctoralia.com.br/ana-carolina-oliveira-de-carvalho-2/psiquiatra/sao-paulo,sao-paulo-sp,"Av. Angélica, 2632, São Paulo",R$ 550
"45
							opiniões",550.0,São Paulo,SP,CRM SP 207415,https://www.doctoralia.com.br/ana-carolina-oliveira-de-carvalho-2/psiquiatra/sao-paulo#profile-reviews,sao-paulo-sp,"Av. Angélica, 2632, São Paulo",R$ 550
Dra. Eveny Machado,650.0,São Paulo,SP,CRM SP 213133,https://www.doctoralia.com.br/eveny-machado/psiquiatra/piracicaba,sao-paulo-sp,"Avenida Paulista, 2073 - Horsa II - Sala 101, São Paulo",R$ 650
"203
							opiniões",650.0,São Paulo,SP,CRM SP 213133,https://www.doctoralia.com.br/eveny-machado/psiquiatra/piracicaba#profile-reviews,sao-paulo-sp,"Avenida Paulista, 2073 - Horsa II - Sala 101, São Paulo",R$ 650
Dra. Gisele Rodrigues,500.0,São Paulo,SP,CRM SP 149702,https://www.doctoralia.com.br/gisele-rodrigues-5/psiquiatra/pouso-alegre,sao-paulo-sp,"Rua Teodoro Sampaio, 352, sala 178, São Paulo",R$ 500
"64
							opiniões",500.0,São Paulo,SP,CRM SP 149702,https://www.doctoralia.com.br/gisele-rodrigues-5/psiquiatra/pouso-alegre#profile-reviews,sao-paulo-sp,"Rua Teodoro Sampaio, 352, sala 178, São Paulo",R$ 500
Dr. Lucas Dumont,580.0,São Paulo,SP,CRM MG 69490,https://www.doctoralia.com.br/lucas-dumont/psiquiatra/boa-vista,sao-paulo-sp,"Telemedicina, São Paulo",R$ 580
"422
							opiniões",580.0,São Paulo,SP,CRM MG 69490,https://www.doctoralia.com.br/lucas-dumont/psiquiatra/boa-vista#profile-reviews,sao-paulo-sp,"Telemedicina, São Paulo",R$ 580
Dr. Caio Macêdo de Carvalho,210.0,São Paulo,SP,CRM SP 231731,https://www.doctoralia.com.br/caio-macedo-de-carvalho/psiquiatra/sao-paulo,sao-paulo-sp,"Rua Doutor Albuquerque Lins 597, São Paulo",R$ 210
"114
							opiniões",210.0,São Paulo,SP,CRM SP 231731,https://www.doctoralia.com.br/caio-macedo-de-carvalho/psiquiatra/sao-paulo#profile-reviews,sao-paulo-sp,"Rua Doutor Albuquerque Lins 597, São Paulo",R$ 210
Dr. Diogo Cesar dos Santos,640.0,São Paulo,SP,CRM SP 192104,https://www.doctoralia.com.br/diogo-cesar-dos-santos/psiquiatra/sao-paulo,sao-paulo-sp,"Rua Vergueiro, 1353, torre norte, conjunto 602, São Paulo",R$ 640
"99
							opiniões",640.0,São Paulo,SP,CRM SP 192104,https://www.doctoralia.com.br/diogo-cesar-dos-santos/psiquiatra/sao-paulo#profile-reviews,sao-paulo-sp,"Rua Vergueiro, 1353, torre norte, conjunto 602, São Paulo",R$ 640
Dr. Wilson Gonzaga,1200.0,São Paulo,SP,CRM AM  6238,https://www.doctoralia.com.br/wilson-gonzaga/psiquiatra/sao-paulo,sao-paulo-sp,"Rua Maestro Cardim 560, São Paulo",R$ 1.200
"72
							opiniões",1200.0,São Paulo,SP,CRM AM  6238,https://www.doctoralia.com.br/wilson-gonzaga/psiquiatra/sao-paulo#profile-reviews,sao-paulo-sp,"Rua Maestro Cardim 560, São Paulo",R$ 1.200
Dr. Pedro Paiva M. Ferreira,600.0,São Paulo,SP,CRM SP 176067,https://www.doctoralia.com.br/pedro-paiva-m-ferreira/psiquiatra/sao-paulo,sao-paulo-sp,"Rua Cláudio Soares 72, São Paulo",R$ 600
"76
							opiniões",600.0,São Paulo,SP,CRM SP 176067,https://www.doctoralia.com.br/pedro-paiva-m-ferreira/psiquiatra/sao-paulo#profile-reviews,sao-paulo-sp,"Rua Cláudio Soares 72, São Paulo",R$ 600
Dr. Raphael Paiva Lima,600.0,São Paulo,SP,CRM: 170979 - SP,https://www.doctoralia.com.br/raphael-paiva-lima-2/psiquiatra/sao-paulo,sao-paulo-sp,"Rua Pedro de Toledo 80, São Paulo",R$ 600
"538
							opiniões",600.0,São Paulo,SP,CRM: 170979 - SP,https://www.doctoralia.com.br/raphael-paiva-lima-2/psiquiatra/sao-paulo#profile-reviews,sao-paulo-sp,"Rua Pedro de Toledo 80, São Paulo",R$ 600
Dr. Igor Ribeiro,580.0,São Paulo,SP,CRM 82926 MG,https://www.doctoralia.com.br/igor-ribeiro-3/psiquiatra/teresina,sao-paulo-sp,"Telemedicina, São Paulo",R$ 580
"759
							opiniões",580.0,São Paulo,SP,CRM 82926 MG,https://www.doctoralia.com.br/igor-ribeiro-3/psiquiatra/teresina#profile-reviews,sao-paulo-sp,"Telemedicina, São Paulo",R$ 580
Dr. Joao Paulo Atidio,700.0,São Paulo,SP,CRM SP 184195,https://www.doctoralia.com.br/joao-paulo-atidio/psiquiatra/sao-paulo,sao-paulo-sp,"Rua Tabapuã 821 Conjunto 55, São Paulo",R$ 700
"89
							opiniões",700.0,São Paulo,SP,CRM SP 184195,https://www.doctoralia.com.br/joao-paulo-atidio/psiquiatra/sao-paulo#profile-reviews,sao-paulo-sp,"Rua Tabapuã 821 Conjunto 55, São Paulo",R$ 700
Dr. Neandro Vilalva de Miranda,450.0,São Paulo,SP,CRM SP 177087,https://www.doctoralia.com.br/neandro-vilalva-de-miranda/psiquiatra/sao-paulo,sao-paulo-sp,"Avenida Paulista 2494, São Paulo",R$ 450
"26
							opiniões",450.0,São Paulo,SP,CRM SP 177087,https://www.doctoralia.com.br/neandro-vilalva-de-miranda/psiquiatra/sao-paulo#profile-reviews,sao-paulo-sp,"Avenida Paulista 2494, São Paulo",R$ 450
Dr. Pericles Emilio,380.0,São Paulo,SP,CRM SP 206459,https://www.doctoralia.com.br/pericles-emilio/psiquiatra-psicanalista/sorocaba,sao-paulo-sp,"Av. Paulista, 509, C. 01, S. 177, Paraíso, São Paulo",r$ 380
"560
							opiniões",380.0,São Paulo,SP,CRM SP 206459,https://www.doctoralia.com.br/pericles-emilio/psiquiatra-psicanalista/sorocaba#profile-reviews,sao-paulo-sp,"Av. Paulista, 509, C. 01, S. 177, Paraíso, São Paulo",r$ 380
Dr. Emílio Giroldo Tazinaffo,650.0,São Paulo,SP,CRM SP 199429 /,https://www.doctoralia.com.br/emilio-giroldo-tazinaffo/psiquiatra/sao-paulo,sao-paulo-sp,"Av. Angélica 2491, São Paulo",R$ 650
"100
							opiniões",650.0,São Paulo,SP,CRM SP 199429 /,https://www.doctoralia.com.br/emilio-giroldo-tazinaffo/psiquiatra/sao-paulo#profile-reviews,sao-paulo-sp,"Av. Angélica 2491, São Paulo",R$ 650
Dr. Bruno Favoretto Pozzer,400.0,São Paulo,SP,CRM SP 160782,https://www.doctoralia.com.br/bruno-favoretto-pozzer/psiquiatra/sao-paulo,sao-paulo-sp,"Avenida conselheiro Rodrigues Alves, 392, São Paulo",R$ 400
"22
							opiniões",400.0,São Paulo,SP,CRM SP 160782,https://www.doctoralia.com.br/bruno-favoretto-pozzer/psiquiatra/sao-paulo#profile-reviews,sao-paulo-sp,"Avenida conselheiro Rodrigues Alves, 392, São Paulo",R$ 400
Dr. Leônidas Nascimento Gomes,580.0,São Paulo,SP,CRM MG 43256,https://www.doctoralia.com.br/leonidas-nascimento-gomes-2/psiquiatra/salvador,sao-paulo-sp,"Telemedicina, São Paulo",R$ 580
"725
							opiniões",580.0,São Paulo,SP,CRM MG 43256,https://www.doctoralia.com.br/leonidas-nascimento-gomes-2/psiquiatra/salvador#profile-reviews,sao-paulo-sp,"Telemedicina, São Paulo",R$ 580
Dra. Lais Kristyna Rocha de Oliveira,400.0,São Paulo,SP,CRM SP 221038,https://www.doctoralia.com.br/lais-kristyna-rocha-de-oliveira/psiquiatra/mogi-das-cruzes,sao-paulo-sp,"Av. Francisco Matarazzo s/n, São Paulo",R$ 400
"110
							opiniões",400.0,São Paulo,SP,CRM SP 221038,https://www.doctoralia.com.br/lais-kristyna-rocha-de-oliveira/psiquiatra/mogi-das-cruzes#profile-reviews,sao-paulo-sp,"Av. Francisco Matarazzo s/n, São Paulo",R$ 400
Dr. Norton Yoshiaki Kitanishi,600.0,São Paulo,SP,CRM 163352 SP - RQE 69268,https://www.doctoralia.com.br/norton-yoshiaki-kitanishi/psiquiatra/sao-paulo,sao-paulo-sp,"Rua Madre Cabrini, 186, São Paulo",R$ 600
"265
							opiniões",600.0,São Paulo,SP,CRM 163352 SP - RQE 69268,https://www.doctoralia.com.br/norton-yoshiaki-kitanishi/psiquiatra/sao-paulo#profile-reviews,sao-paulo-sp,"Rua Madre Cabrini, 186, São Paulo",R$ 600
Dr. Reinaldo Andre Braga Goncalves,550.0,São Paulo,SP,CRM SP 116431,https://www.doctoralia.com.br/reinaldo-andre-braga-goncalves/psiquiatra/sao-paulo,sao-paulo-sp,"Rua Serra da Bocaina 562, Cjto 12, São Paulo",R$ 550
"154
							opiniões",550.0,São Paulo,SP,CRM SP 116431,https://www.doctoralia.com.br/reinaldo-andre-braga-goncalves/psiquiatra/sao-paulo#profile-reviews,sao-paulo-sp,"Rua Serra da Bocaina 562, Cjto 12, São Paulo",R$ 550
Dra. Tania Pietrobon,550.0,São Paulo,SP,CRM SP 246880,https://www.doctoralia.com.br/tania-pietrobon/psiquiatra/maceio,sao-paulo-sp,"Telemedicina, São Paulo",R$ 550
"258
							opiniões",550.0,São Paulo,SP,CRM SP 246880,https://www.doctoralia.com.br/tania-pietrobon/psiquiatra/maceio#profile-reviews,sao-paulo-sp,"Telemedicina, São Paulo",R$ 550
Dra. Maryane Pacheco,650.0,São Paulo,SP,CRM: 185793-SP,https://www.doctoralia.com.br/maryane-pacheco/psiquiatra/sao-paulo,sao-paulo-sp,"Avenida Moema 300. Conjunto 98, São Paulo",R$ 650
"70
							opiniões",650.0,São Paulo,SP,CRM: 185793-SP,https://www.doctoralia.com.br/maryane-pacheco/psiquiatra/sao-paulo#profile-reviews,sao-paulo-sp,"Avenida Moema 300. Conjunto 98, São Paulo",R$ 650
Dra. Débora de Almeida Silva,209.0,São Paulo,SP,CRM SP 256316,https://www.doctoralia.com.br/debora-de-almeida-silva/psiquiatra/sao-paulo,sao-paulo-sp,"Rua Doutor Albuquerque Lins 597, São Paulo",R$ 209
"51
							opiniões",209.0,São Paulo,SP,CRM SP 256316,https://www.doctoralia.com.br/debora-de-almeida-silva/psiquiatra/sao-paulo#profile-reviews,sao-paulo-sp,"Rua Doutor Albuquerque Lins 597, São Paulo",R$ 209
Dra. Nayara Thyemi Pereira II,500.0,São Paulo,SP,CRM SP 184961,https://www.doctoralia.com.br/nayara-thyemi-pereira-ii/psiquiatra/sao-paulo,sao-paulo-sp,"Rua Domingos de Morais 2781, São Paulo",R$ 500
"13
							opiniões",500.0,São Paulo,SP,CRM SP 184961,https://www.doctoralia.com.br/nayara-thyemi-pereira-ii/psiquiatra/sao-paulo#profile-reviews,sao-paulo-sp,"Rua Domingos de Morais 2781, São Paulo",R$ 500
Dr. Joao Christoph Becker,330.0,São Paulo,SP,CRM SP 86246,https://www.doctoralia.com.br/joao-christoph-becker/psiquiatra/sao-paulo,sao-paulo-sp,"Avenida Lins de Vasconcelos 3282 42, São Paulo",R$ 330
"115
							opiniões",330.0,São Paulo,SP,CRM SP 86246,https://www.doctoralia.com.br/joao-christoph-becker/psiquiatra/sao-paulo#profile-reviews,sao-paulo-sp,"Avenida Lins de Vasconcelos 3282 42, São Paulo",R$ 330
Dr. Rafael Almeida Passos,400.0,São Paulo,SP,CRM SP 222783,https://www.doctoralia.com.br/rafael-almeida-passos/psiquiatra/sao-paulo,sao-paulo-sp,"Av. Antártica, 675, São Paulo",R$ 400
"42
							opiniões",400.0,São Paulo,SP,CRM SP 222783,https://www.doctoralia.com.br/rafael-almeida-passos/psiquiatra/sao-paulo#profile-reviews,sao-paulo-sp,"Av. Antártica, 675, São Paulo",R$ 400
Dr. Marco Andre Mezzasalma,1000.0,Rio de Janeiro,RJ,CRM RJ 667226,https://www.doctoralia.com.br/marco-andre-mezzasalma/psiquiatra/rio-de-janeiro,rio-de-janeiro-rj,"Rua Visconde de Pirajá 414, Sala 604, Rio de Janeiro",R$ 1.000
"144
							opiniões",1000.0,Rio de Janeiro,RJ,CRM RJ 667226,https://www.doctoralia.com.br/marco-andre-mezzasalma/psiquiatra/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Rua Visconde de Pirajá 414, Sala 604, Rio de Janeiro",R$ 1.000
Dr. Fábio Sanglard,440.0,Rio de Janeiro,RJ,CRM MG 96299,https://www.doctoralia.com.br/fabio-sanglard/psiquiatra-medico-clinico-geral/manhuacu,rio-de-janeiro-rj,Rio de Janeiro,R$ 440
"368
							opiniões",440.0,Rio de Janeiro,RJ,CRM MG 96299,https://www.doctoralia.com.br/fabio-sanglard/psiquiatra-medico-clinico-geral/manhuacu#profile-reviews,rio-de-janeiro-rj,Rio de Janeiro,R$ 440
Prof. Theodor Lowenkron,600.0,Rio de Janeiro,RJ,,https://www.doctoralia.com.br/theodor-lowenkron/psiquiatra-psicanalista/rio-de-janeiro,rio-de-janeiro-rj,"Av. Nossa Sra. de Copacabana, 749, Rio de Janeiro",R$ 600
"99
							opiniões",600.0,Rio de Janeiro,RJ,,https://www.doctoralia.com.br/theodor-lowenkron/psiquiatra-psicanalista/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Av. Nossa Sra. de Copacabana, 749, Rio de Janeiro",R$ 600
Dr. Gabriel Magalhães,397.0,Rio de Janeiro,RJ,CRM RJ 1277278,https://www.doctoralia.com.br/gabriel-magalhaes-4/psiquiatra/rio-de-janeiro,rio-de-janeiro-rj,"Avenida João Cabral de Mello Neto 850 10 andar, Rio de Janeiro",R$ 397
"14
							opiniões",397.0,Rio de Janeiro,RJ,CRM RJ 1277278,https://www.doctoralia.com.br/gabriel-magalhaes-4/psiquiatra/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Avenida João Cabral de Mello Neto 850 10 andar, Rio de Janeiro",R$ 397
Dr. Pedro Netto,500.0,Rio de Janeiro,RJ,CRM RJ 968471,https://www.doctoralia.com.br/pedro-netto/psiquiatra/rio-de-janeiro,rio-de-janeiro-rj,"Rua Praia do Flamengo 66 sala 1815 - Flamengo, Rio de Janeiro",R$ 500
"80
							opiniões",500.0,Rio de Janeiro,RJ,CRM RJ 968471,https://www.doctoralia.com.br/pedro-netto/psiquiatra/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Rua Praia do Flamengo 66 sala 1815 - Flamengo, Rio de Janeiro",R$ 500
Dra. Maria Eduarda Mansur,400.0,Rio de Janeiro,RJ,CRM RJ 1083260,https://www.doctoralia.com.br/maria-eduarda-mansur/psiquiatra/rio-de-janeiro,rio-de-janeiro-rj,"Consultas Online, Rio de Janeiro",R$ 400
"251
							opiniões",400.0,Rio de Janeiro,RJ,CRM RJ 1083260,https://www.doctoralia.com.br/maria-eduarda-mansur/psiquiatra/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Consultas Online, Rio de Janeiro",R$ 400
Dra. Kyra Harbich Kuster,450.0,Rio de Janeiro,RJ,CRM RJ 1200755,https://www.doctoralia.com.br/kyra-harbich-kuster/psiquiatra/rio-de-janeiro,rio-de-janeiro-rj,"Avenida Olegário Maciel 101, Rio de Janeiro",R$ 450
"3
							opiniões",450.0,Rio de Janeiro,RJ,CRM RJ 1200755,https://www.doctoralia.com.br/kyra-harbich-kuster/psiquiatra/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Avenida Olegário Maciel 101, Rio de Janeiro",R$ 450
Dr. Daniel Cunha Dias da Rocha,450.0,Rio de Janeiro,RJ,CRM RJ 1049747,https://www.doctoralia.com.br/daniel-cunha-dias-da-rocha/psiquiatra/rio-de-janeiro,rio-de-janeiro-rj,"Tv. Visc. de Morais, 139, Rio de Janeiro",R$ 450
"5
							opiniões",450.0,Rio de Janeiro,RJ,CRM RJ 1049747,https://www.doctoralia.com.br/daniel-cunha-dias-da-rocha/psiquiatra/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Tv. Visc. de Morais, 139, Rio de Janeiro",R$ 450
Dra. Mariana Fonseca,600.0,Rio de Janeiro,RJ,CRM RJ 1222899,https://www.doctoralia.com.br/mariana-fonseca-3/psiquiatra/rio-de-janeiro,rio-de-janeiro-rj,"Avenida das Américas 3500, Bloco 7, Sala 214, Rio de Janeiro",R$ 600
"38
							opiniões",600.0,Rio de Janeiro,RJ,CRM RJ 1222899,https://www.doctoralia.com.br/mariana-fonseca-3/psiquiatra/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Avenida das Américas 3500, Bloco 7, Sala 214, Rio de Janeiro",R$ 600
Dra. Ana Ciambarella,400.0,Rio de Janeiro,RJ,CRM RJ 52 01118498,https://www.doctoralia.com.br/ana-ciambarella/psiquiatra/rio-de-janeiro,rio-de-janeiro-rj,"Estrada dos Três Rios, 200, Rio de Janeiro",R$ 400
"17
							opiniões",400.0,Rio de Janeiro,RJ,CRM RJ 52 01118498,https://www.doctoralia.com.br/ana-ciambarella/psiquiatra/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Estrada dos Três Rios, 200, Rio de Janeiro",R$ 400
Dra. Mercedes De La Concepcion Sanchez Fonseca,500.0,Rio de Janeiro,RJ,CRM 130435 RJ,https://www.doctoralia.com.br/mercedes-de-la-concepcion-sanchez-fonseca/psiquiatra/rio-de-janeiro,rio-de-janeiro-rj,"Rua Desembargador Izidro 18 - sala 605, Rio de Janeiro",R$ 500
"6
							opiniões",500.0,Rio de Janeiro,RJ,CRM 130435 RJ,https://www.doctoralia.com.br/mercedes-de-la-concepcion-sanchez-fonseca/psiquiatra/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Rua Desembargador Izidro 18 - sala 605, Rio de Janeiro",R$ 500
Ernani Fonseca Neto,500.0,Rio de Janeiro,RJ,CRM RJ 1130366,https://www.doctoralia.com.br/ernani-fonseca-neto/psiquiatra/rio-de-janeiro,rio-de-janeiro-rj,"Avenida Nossa Senhora de Copacabana, 330, sala 805, Rio de Janeiro",R$ 500
"8
							opiniões",500.0,Rio de Janeiro,RJ,CRM RJ 1130366,https://www.doctoralia.com.br/ernani-fonseca-neto/psiquiatra/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Avenida Nossa Senhora de Copacabana, 330, sala 805, Rio de Janeiro",R$ 500
Dra. Cristiana Bardy,700.0,Rio de Janeiro,RJ,CRM: 670626 - RJ,https://www.doctoralia.com.br/cristiana-bardy/psiquiatra/rio-de-janeiro,rio-de-janeiro-rj,"R. Visc. de Pirajá, 351 - sala 817, Rio de Janeiro",R$ 700
"18
							opiniões",700.0,Rio de Janeiro,RJ,CRM: 670626 - RJ,https://www.doctoralia.com.br/cristiana-bardy/psiquiatra/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"R. Visc. de Pirajá, 351 - sala 817, Rio de Janeiro",R$ 700
Dr. Leonardo Motta da Silva,150.0,Rio de Janeiro,RJ,CRM RJ 1108190,https://www.doctoralia.com.br/leonardo-motta-da-silva-2/psiquiatra-nutrologo-medico-clinico-geral/rio-de-janeiro,rio-de-janeiro-rj,"Rua Gonzaga Bastos 224 - Vila Izabel, Rio de Janeiro",r$ 150
"323
							opiniões",150.0,Rio de Janeiro,RJ,CRM RJ 1108190,https://www.doctoralia.com.br/leonardo-motta-da-silva-2/psiquiatra-nutrologo-medico-clinico-geral/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Rua Gonzaga Bastos 224 - Vila Izabel, Rio de Janeiro",r$ 150
Dra. Viviane Ciambarella,360.0,Rio de Janeiro,RJ,CRM RJ 809721,https://www.doctoralia.com.br/viviane-ciambarella/psiquiatra/rio-de-janeiro,rio-de-janeiro-rj,"Av das Americas 18000 sala 422 D, Rio de Janeiro",R$ 360
"2
							opiniões",360.0,Rio de Janeiro,RJ,CRM RJ 809721,https://www.doctoralia.com.br/viviane-ciambarella/psiquiatra/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Av das Americas 18000 sala 422 D, Rio de Janeiro",R$ 360
Dra. Manoela Pozzolo,700.0,Rio de Janeiro,RJ,CRM RJ 134830-2,https://www.doctoralia.com.br/manoela-pozzolo/psiquiatra/sao-paulo,rio-de-janeiro-rj,"Avenida João Cabral de Mello Neto 850, Rio de Janeiro",R$ 700
"1
							opinião",700.0,Rio de Janeiro,RJ,CRM RJ 134830-2,https://www.doctoralia.com.br/manoela-pozzolo/psiquiatra/sao-paulo#profile-reviews,rio-de-janeiro-rj,"Avenida João Cabral de Mello Neto 850, Rio de Janeiro",R$ 700
Dr. Alexandre Caiado Sousa,400.0,Rio de Janeiro,RJ,CRM GO 33613,https://www.doctoralia.com.br/alexandre-caiado-sousa-3/psiquiatra/goiania,rio-de-janeiro-rj,"Rio de Janeiro Online, Rio de Janeiro",R$ 400
"4
							opiniões",400.0,Rio de Janeiro,RJ,CRM GO 33613,https://www.doctoralia.com.br/alexandre-caiado-sousa-3/psiquiatra/goiania#profile-reviews,rio-de-janeiro-rj,"Rio de Janeiro Online, Rio de Janeiro",R$ 400
Dr. Rogerio Barreto,500.0,Rio de Janeiro,RJ,CRM RJ 1268619,https://www.doctoralia.com.br/rogerio-barreto/psiquiatra-generalista/rio-de-janeiro,rio-de-janeiro-rj,"Av. das Américas, 500, Rio de Janeiro",R$ 500
"66
							opiniões",500.0,Rio de Janeiro,RJ,CRM RJ 1268619,https://www.doctoralia.com.br/rogerio-barreto/psiquiatra-generalista/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Av. das Américas, 500, Rio de Janeiro",R$ 500
Dr. Jorge Luiz Marques Gervásio,250.0,Rio de Janeiro,RJ,CRM MG 95186,https://www.doctoralia.com.br/jorge-luiz-marques-gervasio/psiquiatra/salvador,rio-de-janeiro-rj,"Rua Marquês de Abrantes, Rio de Janeiro",R$ 250
"27
							opiniões",250.0,Rio de Janeiro,RJ,CRM MG 95186,https://www.doctoralia.com.br/jorge-luiz-marques-gervasio/psiquiatra/salvador#profile-reviews,rio-de-janeiro-rj,"Rua Marquês de Abrantes, Rio de Janeiro",R$ 250
Dr. Bernardo Oliveira Soares,450.0,Rio de Janeiro,RJ,CRM RJ 129338-9,https://www.doctoralia.com.br/bernardo-oliveira-soares-2/psiquiatra/rio-de-janeiro,rio-de-janeiro-rj,"Av. das Américas 3333, sala 916,",R$ 450
"5
							opiniões",450.0,Rio de Janeiro,RJ,CRM RJ 129338-9,https://www.doctoralia.com.br/bernardo-oliveira-soares-2/psiquiatra/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,"Av. das Américas 3333, sala 916,",R$ 450
Dr. Matheus Veloso Magalhães,450.0,Rio de Janeiro,RJ,CRM:RJ 1295179,https://www.doctoralia.com.br/matheus-veloso-magalhaes/psiquiatra/rio-de-janeiro,rio-de-janeiro-rj,Rio de Janeiro,R$ 450
"35
							opiniões",450.0,Rio de Janeiro,RJ,CRM:RJ 1295179,https://www.doctoralia.com.br/matheus-veloso-magalhaes/psiquiatra/rio-de-janeiro#profile-reviews,rio-de-janeiro-rj,Rio de Janeiro,R$ 450
Dra. Ana Lúcia Cantoni,500.0,Rio de Janeiro,RJ,CRM 911143 RJ - RQE 23276,https://www.doctoralia.com.br/ana-lucia-cantoni/psiquiatra/rio-de-janeiro,rio-de-janeiro-rj,"Rua Desembargador Izidro 18 - sala 605, Rio de Janeiro",R$ 500
